Escherichia coli bacteriophage rEDb50 (ATCC 11303-B29),$550.00,$467.50,NA,rEDb50,rEDb50,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B29.ashx
Escherichia coli bacteriophage r1589 (ATCC 11303-B32),$550.00,$467.50,NA,r1589,r1589,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B32.ashx
Escherichia coli bacteriophage rH23 (ATCC 11303-B30),$550.00,$467.50,NA,rH23,rH23,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B30.ashx
Escherichia coli bacteriophage rEDb45 (ATCC 11303-B28),"For-Profit:
$235.00",,NA,rEDb45,rEDb45,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B28.ashx
Escherichia coli bacteriophage rEDb44 (ATCC 11303-B27),$550.00,$467.50,NA,rEDb44,rEDb44,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B27.ashx
Escherichia coli bacteriophage r196 (ATCC 11303-B34),$550.00,$467.50,NA,r196,r196,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B34.ashx
Escherichia coli bacteriophage 221 (ATCC 11303-B22),$550.00,$467.50,NA,221,221,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B22.ashx
Escherichia coli bacteriophage 547 (ATCC 11303-B17),$550.00,$467.50,NA,547,547,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B17.ashx
Escherichia coli bacteriophage rED220 (ATCC 11303-B26),$550.00,$467.50,NA,rED220,rED220,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B26.ashx
Escherichia coli bacteriophage UV1 (ATCC 11303-B15),$550.00,$467.50,NA,UV1,UV1,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B15.ashx
Escherichia coli bacteriophage r71 (ATCC 11303-B25),$550.00,$467.50,NA,r71,r71,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B25.ashx
Escherichia coli bacteriophage UV47 (ATCC 11303-B11),$550.00,$467.50,NA,UV47,UV47,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B11.ashx
Escherichia coli bacteriophage rA105 (ATCC 11303-B37),$550.00,$467.50,NA,rA105,rA105,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B37.ashx
Escherichia coli bacteriophage rEDa41 (ATCC 11303-B24),$550.00,$467.50,NA,rEDa41,rEDa41,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B24.ashx
Escherichia coli bacteriophage T1 (ATCC 11303-B1),$235.00,$199.75,NA,T1,T1,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/11303-B1.ashx
Escherichia coli bacteriophage fr (ATCC 15767-B1),$376.00,$319.60,NA,fr,fr,1,freeze-dried,ATCC  212: Yeast-tryptone medium,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15767-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage CDC 29 (ATCC 27705-B1),$235.00,$199.75,NA,CDC 29,CDC 29,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27705-B1.ashx
Escherichia coli bacteriophage T6 (ATCC 11303-B6),$376.00,$319.60,NA,T6,T6,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B6.ashx
Staphylococcus aureus subsp. aureus bacteriophage K (ATCC 19685-B1),$402.00,$341.70,NA,K,K,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/19685-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 54 (ATCC 27695-B1),"For-Profit:
$235.00",,NA,54,54,1,freeze-dried,NA,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27695-B1.ashx
Escherichia coli bacteriophage P1 (ATCC 25404-B1),$67.00,$56.95,NA,P1,"P1 [ATCC 11303-B23, P1kc]",1,frozen,"ATCC  1065: LB Agar/Broth, Miller",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/25404-B1.ashx
Pseudomonas aeruginosa bacteriophage Lindberg 21 (ATCC BAA-28-B2),$376.00,$319.60,NA,phiKZ,HER-3,1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-28-B2.ashx
Staphylococcus aureus subsp. aureus bacteriophage UC 18 (ATCC 15752-B1),$376.00,$319.60,NA,UC 18,UC 18,1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/15752-B1.ashx
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage SL-1 (ATCC 40282),$376.00,$319.60,NA,SL-1,SL-1,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/40282.ashx
Mycobacterium smegmatis bacteriophage (ATCC 11759-B1),$376.00,$319.60,NA,Mycobacterium smegmatis phage,NA,1,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11759-B1.ashx
Escherichia coli bacteriophage MS2 (ATCC 15597-B1),$72.00,$61.20,NA,MS2,MS2,1,freeze-dried,ATCC  271: Escherichia medium,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Water testing
Control Culture Ref USEPA Manuual of Method for Virology, Chapeter 16. Washington, DC:Environmental Protection Agency;EPA EPA 600/4-84/013 (N16), 2001
coliphages in water Ref 9224 C: Male-specific coliphage assay using Escherichia coli Famp. Washington, DC:American Public Health Association;Standard Methods for the Examination of Water and Wastewater, 2005 APHA9224 - Detection of Coliphages;.
control strain RefEnvironmental Protection Agency Male-specific (F+) and Somatic Coliphage in Water by Two-Step Enrichment Procedure. Washington, DC:Environmental Protection Agency;EPA EPA Method 1601, 2001 RefEnvironmental Protection Agency Male-specific (F+) and Somatic Coliphage in Water by Single Agar Layer (SAL) Procedure. Washington, DC:Environmental Protection Agency;EPA EPA Method 1602, 2001
detection of bacteriophages Ref Water quality --- Detection and enumeration of bacteriophages --- Part 1: Enumeration of F-specific RNA bacteriophages [BS EN ISO 10705-1:2001]. London, UK:British Standards Institution;British Standard BS 6068-4.11:1996.
testing Ref Inactivation of MS2 virus in Drinking Water. Washington, DC:Environmental Protection Agency;EPA EPA NSF 02/03/EPADWCTR. Ref Protocal for Equipment Verification Testing for Physical Removal of Microbiological and Particulate Contaminants. Washington, DC:Environmental Protection Agency;EPA EPA 05/9205/EPADWCTR.",https://www.atcc.org/~/ps/15597-B1.ashx
Pseudomonas aeruginosa bacteriophage 2 (ATCC 14203-B1),"For-Profit:
$235.00",,NA,NA,Phage 2,1,freeze-dried,ATCC  1325: Berk’s,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Phage therapy research RefMcVay CS, Velasquez M, Fralick JA. Phage Therapy of Pseudomonas aeruginosa Infection in a Mouse Burn Wound Model. Antimicrob. Agents Chemother. 51(6): 1934-1938, 2007.",https://www.atcc.org/~/ps/14203-B1.ashx
Escherichia coli bacteriophage T3 (ATCC BAA-1025-B1),$376.00,$319.60,NA,Escherichia coli phage,T3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1025-B1.ashx
Cutibacterium acnes bacteriophage (ATCC 29399-B1),$376.00,$319.60,NA,Propionibacterium acnes phage,NA,2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/29399-B1.ashx
Clostridium sporogenes bacteriophage 71 (ATCC 17886-B4),$376.00,$319.60,NA,71,71,1,freeze-dried,ATCC  51: AC Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/17886-B4.ashx
Staphylococcus aureus subsp. aureus bacteriophage 88 (ATCC 33742-B1),$376.00,$319.60,NA,88,88,1,frozen,ATCC  1418: Phage 88,"Temperature: 37Celsius 
Atmosphere: Aerobic",-80Celsius  or colder,NA,NA,Assay of methicillin-resistant strains,https://www.atcc.org/~/ps/33742-B1.ashx
Bacteroides fragilis bacteriophage B56-3 (ATCC 700786-B1),$376.00,$319.60,NA,B56-3,B56-3,2,freeze-dried,NA,NA,NA,NA,NA,"Detection ofDetection of bacteriophagesReference phage for ISO 107054, Standard Method for Detection and Enumeration of Bacteriophages Infecting Bacteroides fragilisWater testing",https://www.atcc.org/~/ps/700786-B1.ashx
Escherichia coli bacteriophage PR772 (ATCC BAA-769-B1),$402.00,$341.70,NA,NA,PR772 (HER 221),1,frozen,ATCC  18: Trypticase Soy Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-769-B1.ashx
Escherichia coli bacteriophage Q-β (ATCC 23631-B1),"For-Profit:
$235.00",,NA,Q-beta,Q-beta,1,freeze-dried,ATCC  603: TYG medium,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/23631-B1.ashx
Bacillus subtilis bacteriophage SPO1 (ATCC 27370-B1),$376.00,$319.60,NA,SPO1,SPO1,1,frozen,ATCC  265: Enriched nutrient broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27370-B1.ashx
Escherichia coli bacteriophage lambda standard (ATCC 23724-B2),$402.00,$341.70,NA,λ standard,λ standard,1,freeze-dried,ATCC  595: TNT medium,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/23724-B2.ashx
Bacteroides fragilis bacteriophage B40-8 (ATCC 51477-B1),$376.00,$319.60,NA,B40-8,B40-8,2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Reference phage for ATCC 51477,https://www.atcc.org/~/ps/51477-B1.ashx
Bacillus subtilis bacteriophage S-a (ATCC 15841-B1),$376.00,$319.60,NA,S-a bacteriophage,S-a,1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15841-B1.ashx
Lactobacillus plantarum bacteriophage (ATCC 8014-B2),$402.00,$341.70,NA,Lactobacillus plantarum phage,NA,1,freeze-dried,ATCC  416: Lactobacilli MRS Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/8014-B2.ashx
Bacillus anthracis bacteriophage WIP-1 (ATCC BAA-1254-B2),$376.00,$319.60,NA,NA,Wip1,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature:  30Celsius  Atmosphere:  Aerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1254-B2.ashx
Enterococcus faecalis bacteriophage VD 13 (ATCC 29200-B1),$376.00,$319.60,NA,VD13,VD13,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/29200-B1.ashx
Escherichia coli bacteriophage Mu-1  (ATCC 23724-B9),$376.00,$319.60,NA,Mu-1,Mu-1,1,frozen,ATCC  595: TNT medium,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/23724-B9.ashx
Escherichia coli bacteriophage Phi X174 (ATCC 13706-B1),$251.00,$213.35,NA,Phi X174,Phi X174,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Control CultureResistance TestingColiphages in waterControl strainDetection of bacteriophagesReporter constructTestingTesting polyethylene filmWater testing,https://www.atcc.org/~/ps/13706-B1.ashx
Escherichia coli bacteriophage M13 (ATCC 15669-B1),$402.00,$341.70,NA,M13,M13,1,freeze-dried,"ATCC  274: Tryptone broth, 1%",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15669-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 52 (ATCC 27692-B1),$67.00,$56.95,NA,CDC 52,CDC 52,1,frozen,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27692-B1.ashx
Escherichia coli bacteriophage lambda C-17 (ATCC 23724-B1),$376.00,$319.60,NA,lambda C-17,Lambda C-17,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23724-B1.ashx
Streptococcus sp. bacteriophage 118 (ATCC 19951-B2),$376.00,$319.60,NA,118,118,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/19951-B2.ashx
Staphylococcus aureus subsp. aureus bacteriophage CDC 52A (ATCC 27693-B1),$235.00,$199.75,NA,CDC 52A,CDC 52A,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27693-B1.ashx
Enterococcus faecalis bacteriophage 42 (ATCC 19948-B1),"For-Profit:
$550.00",,NA,42,42,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/19948-B1.ashx
Pseudomonas aeruginosa bacteriophage PB-1 (ATCC 15692-B3),$402.00,$341.70,NA,PB-1,PB-1,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15692-B3.ashx
Mycobacterium fortuitum subsp. fortuitum bacteriophage Minetti (ATCC 23052-B1),$550.00,$467.50,NA,Minetti,Minetti,2,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/23052-B1.ashx
Vibrio cholerae bacteriophage 145 (ATCC 14100-B2),$376.00,$319.60,NA,145,145,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14100-B2.ashx
Salmonella enterica subsp. enterica serovar Typhi bacteriophage Vi I (ATCC 27870-B1),$376.00,$319.60,NA,Vi I,Vi I,1,frozen,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27870-B1.ashx
Escherichia coli bacteriophage T2 (ATCC 11303-B2),$67.00,$56.95,NA,T2,T2,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere:  Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B2.ashx
Pseudoalteromonas espejiana bacteriophage PM2 (ATCC 27025-B1),$376.00,$319.60,NA,PM2,PM2,1,frozen,ATCC  588: AMS medium,"Temperature: 30Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27025-B1.ashx
Escherichia coli bacteriophage phi 92 (ATCC 35860-B1),$376.00,$319.60,NA,phi 92,Phi 92,1,freeze-dried,NA,NA,NA,NA,NA,Produces endo-N-acetylneuraminidase,https://www.atcc.org/~/ps/35860-B1.ashx
Escherichia coli bacteriophage rH88 (ATCC 11303-B33),$235.00,$199.75,NA,rH88,rH88,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B33.ashx
Enterococcus faecium bacteriophage 113 (ATCC 19950-B1),"For-Profit:
$235.00",,NA,113,113,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/19950-B1.ashx
Escherichia coli bacteriophage T4 (ATCC 11303-B41),$235.00,$199.75,NA,T4,"T4 rII 1241, partial deletion rII",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B41.ashx
Pantoea ananatis bacteriophage Erh1 (ATCC 8366-B1),$376.00,$319.60,NA,Erh1,Erh 1,1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/8366-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage CDC 81 (ATCC 27701-B1),$235.00,$199.75,NA,CDC 81,CDC 81,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27701-B1.ashx
Pseudomonas aeruginosa bacteriophage F116 (ATCC BAA-47-B1),$376.00,$319.60,NA,F116,HER-18 [F116L],2,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,2Celsius  to 8Celsius,NA,NA,NA,https://www.atcc.org/~/ps/BAA-47-B1.ashx
Escherichia coli bacteriophage T3 (ATCC 11303-B3),$376.00,$319.60,NA,T3,T3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11303-B3.ashx
Pseudomonas aeruginosa bacteriophage PP7  (ATCC 15692-B4),$376.00,$319.60,NA,PP7,"PP7 [ATCC 15692-B2, ATCC 25247-B1]",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/15692-B4.ashx
Vibrio sp. bacteriophage (ATCC 11985-B1),$376.00,$319.60,NA,Vibrio sp. phage,NA,1,frozen,ATCC  8: Nutrient Agar/Broth w/ 3% NaCl,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/11985-B1.ashx
Vibrio cholerae bacteriophage 138 pe/8 (ATCC 14100-B1),$376.00,$319.60,NA,138,138,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/14100-B1.ashx
Staphylococcus aureus subsp. aureus bacteriophage 3C (ATCC 27703-B1),$235.00,$199.75,NA,3C,3C,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,NA,NA,NA,https://www.atcc.org/~/ps/27703-B1.ashx
Vibrio cholerae bacteriophage IV (ATCC 51352-B9),$376.00,$319.60,NA,IV,IV,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/51352-B9.ashx
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage P22 (ATCC 97540),"For-Profit:
$235.00",,NA,NA,P22 [Argo4],1,freeze-dried,"ATCC  1065: LB Agar/Broth, Miller","Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,"Potential bacteremia therapeutic agent
This is one of six bacteriophage strains deposited at the ATCC (97537-97539 are lambda strains and 97540-97542 are P22 strains) that remain in the mouse circulatory system for long periods of time. They are potential therapeutic agents for bacteremias.",https://www.atcc.org/~/ps/97540.ashx
